,station,day,time,mean
753,86.0,1.0,1630.0,21.0
754,86.0,1.0,1700.0,26.0
755,86.0,1.0,1730.0,30.0
756,86.0,1.0,1800.0,31.0
757,86.0,1.0,1830.0,34.0
758,86.0,1.0,1900.0,37.0
759,86.0,1.0,1930.0,37.0
760,86.0,1.0,2000.0,35.0
761,86.0,1.0,2030.0,35.0
762,86.0,1.0,2100.0,34.0
763,86.0,1.0,2130.0,35.0
764,86.0,1.0,2200.0,34.0
765,86.0,1.0,2230.0,32.0
766,86.0,1.0,2300.0,31.0
767,86.0,1.0,2330.0,32.0
768,86.0,2.0,0.0,29.0
769,86.0,2.0,30.0,30.0
770,86.0,2.0,100.0,31.0
771,86.0,2.0,130.0,30.0
772,86.0,2.0,200.0,31.0
773,86.0,2.0,230.0,31.0
774,86.0,2.0,300.0,31.0
775,86.0,2.0,330.0,31.0
776,86.0,2.0,400.0,30.0
777,86.0,2.0,430.0,31.0
778,86.0,2.0,500.0,30.0
779,86.0,2.0,530.0,30.0
780,86.0,2.0,600.0,30.0
781,86.0,2.0,630.0,26.0
782,86.0,2.0,700.0,17.0
783,86.0,2.0,730.0,13.0
784,86.0,2.0,800.0,6.0
785,86.0,2.0,830.0,1.0
786,86.0,2.0,900.0,0.0
787,86.0,2.0,930.0,0.0
788,86.0,2.0,1000.0,2.0
789,86.0,2.0,1030.0,3.0
790,86.0,2.0,1100.0,2.0
791,86.0,2.0,1130.0,2.0
792,86.0,2.0,1200.0,1.0
793,86.0,2.0,1230.0,1.0
794,86.0,2.0,1300.0,1.0
795,86.0,2.0,1330.0,1.0
796,86.0,2.0,1400.0,3.0
797,86.0,2.0,1430.0,4.0
798,86.0,2.0,1500.0,4.0
799,86.0,2.0,1530.0,4.0
800,86.0,2.0,1600.0,4.0
801,86.0,2.0,1630.0,9.0
802,86.0,2.0,1700.0,13.0
803,86.0,2.0,1730.0,20.0
804,86.0,2.0,1800.0,23.0
805,86.0,2.0,1830.0,29.0
806,86.0,2.0,1900.0,32.0
807,86.0,2.0,1930.0,30.0
808,86.0,2.0,2000.0,32.0
809,86.0,2.0,2030.0,31.0
810,86.0,2.0,2100.0,31.0
811,86.0,2.0,2130.0,27.0
812,86.0,2.0,2200.0,27.0
813,86.0,2.0,2230.0,27.0
814,86.0,2.0,2300.0,27.0
815,86.0,2.0,2330.0,27.0
816,86.0,3.0,0.0,26.0
817,86.0,3.0,30.0,26.0
818,86.0,3.0,100.0,26.0
819,86.0,3.0,130.0,26.0
820,86.0,3.0,200.0,26.0
821,86.0,3.0,230.0,26.0
822,86.0,3.0,300.0,24.0
823,86.0,3.0,330.0,26.0
824,86.0,3.0,400.0,26.0
825,86.0,3.0,430.0,25.0
826,86.0,3.0,500.0,24.0
827,86.0,3.0,530.0,22.0
828,86.0,3.0,600.0,19.0
829,86.0,3.0,630.0,18.0
830,86.0,3.0,700.0,19.0
831,86.0,3.0,730.0,16.0
832,86.0,3.0,800.0,13.0
833,86.0,3.0,830.0,4.0
834,86.0,3.0,900.0,2.0
835,86.0,3.0,930.0,1.0
836,86.0,3.0,1000.0,0.0
837,86.0,3.0,1030.0,0.0
838,86.0,3.0,1100.0,0.0
839,86.0,3.0,1130.0,1.0
840,86.0,3.0,1200.0,0.0
841,86.0,3.0,1230.0,0.0
842,86.0,3.0,1300.0,2.0
843,86.0,3.0,1330.0,5.0
844,86.0,3.0,1400.0,6.0
845,86.0,3.0,1430.0,3.0
846,86.0,3.0,1500.0,2.0
847,86.0,3.0,1530.0,5.0
848,86.0,3.0,1600.0,8.0
849,86.0,3.0,1630.0,13.0
850,86.0,3.0,1700.0,15.0
851,86.0,3.0,1730.0,22.0
852,86.0,3.0,1800.0,23.0
853,86.0,3.0,1830.0,28.0
854,86.0,3.0,1900.0,31.0
855,86.0,3.0,1930.0,31.0
856,86.0,3.0,2000.0,31.0
857,86.0,3.0,2030.0,32.0
858,86.0,3.0,2100.0,32.0
859,86.0,3.0,2130.0,30.0
860,86.0,3.0,2200.0,28.0
861,86.0,3.0,2230.0,28.0
862,86.0,3.0,2300.0,28.0
863,86.0,3.0,2330.0,28.0
864,86.0,4.0,0.0,29.0
865,86.0,4.0,30.0,29.0
866,86.0,4.0,100.0,28.0
867,86.0,4.0,130.0,28.0
868,86.0,4.0,200.0,28.0
869,86.0,4.0,230.0,29.0
870,86.0,4.0,300.0,27.0
871,86.0,4.0,330.0,28.0
872,86.0,4.0,400.0,29.0
873,86.0,4.0,430.0,28.0
874,86.0,4.0,500.0,28.0
875,86.0,4.0,530.0,26.0
876,86.0,4.0,600.0,26.0
877,86.0,4.0,630.0,21.0
878,86.0,4.0,700.0,18.0
879,86.0,4.0,730.0,19.0
880,86.0,4.0,800.0,14.0
881,86.0,4.0,830.0,6.0
882,86.0,4.0,900.0,4.0
883,86.0,4.0,930.0,2.0
884,86.0,4.0,1000.0,1.0
885,86.0,4.0,1030.0,1.0
886,86.0,4.0,1100.0,1.0
887,86.0,4.0,1130.0,0.0
888,86.0,4.0,1200.0,1.0
889,86.0,4.0,1230.0,1.0
890,86.0,4.0,1300.0,1.0
891,86.0,4.0,1330.0,2.0
892,86.0,4.0,1400.0,2.0
893,86.0,4.0,1430.0,3.0
894,86.0,4.0,1500.0,4.0
895,86.0,4.0,1530.0,7.0
896,86.0,4.0,1600.0,9.0
897,86.0,4.0,1630.0,19.0
898,86.0,4.0,1700.0,26.0
899,86.0,4.0,1730.0,31.0
900,86.0,4.0,1800.0,34.0
901,86.0,4.0,1830.0,35.0
902,86.0,4.0,1900.0,36.0
903,86.0,4.0,1930.0,34.0
904,86.0,4.0,2000.0,34.0
905,86.0,4.0,2030.0,34.0
906,86.0,4.0,2100.0,35.0
907,86.0,4.0,2130.0,34.0
908,86.0,4.0,2200.0,34.0
909,86.0,4.0,2230.0,32.0
910,86.0,4.0,2300.0,31.0
911,86.0,4.0,2330.0,31.0
912,86.0,5.0,0.0,27.0
913,86.0,5.0,30.0,29.0
914,86.0,5.0,100.0,30.0
915,86.0,5.0,130.0,30.0
916,86.0,5.0,200.0,30.0
917,86.0,5.0,230.0,29.0
918,86.0,5.0,300.0,31.0
919,86.0,5.0,330.0,31.0
920,86.0,5.0,400.0,31.0
921,86.0,5.0,430.0,31.0
922,86.0,5.0,500.0,30.0
923,86.0,5.0,530.0,31.0
924,86.0,5.0,600.0,31.0
925,86.0,5.0,630.0,30.0
926,86.0,5.0,700.0,30.0
927,86.0,5.0,730.0,30.0
928,86.0,5.0,800.0,31.0
929,86.0,5.0,830.0,31.0
930,86.0,5.0,900.0,32.0
931,86.0,5.0,930.0,29.0
932,86.0,5.0,1000.0,29.0
933,86.0,5.0,1030.0,30.0
934,86.0,5.0,1100.0,28.0
935,86.0,5.0,1130.0,26.0
936,86.0,5.0,1200.0,28.0
937,86.0,5.0,1230.0,28.0
938,86.0,5.0,1300.0,24.0
939,86.0,5.0,1330.0,23.0
940,86.0,5.0,1400.0,22.0
941,86.0,5.0,1430.0,24.0
942,86.0,5.0,1500.0,24.0
943,86.0,5.0,1530.0,22.0
944,86.0,5.0,1600.0,25.0
945,86.0,5.0,1630.0,23.0
946,86.0,5.0,1700.0,23.0
947,86.0,5.0,1730.0,20.0
948,86.0,5.0,1800.0,22.0
949,86.0,5.0,1830.0,21.0
950,86.0,5.0,1900.0,21.0
951,86.0,5.0,1930.0,20.0
952,86.0,5.0,2000.0,20.0
953,86.0,5.0,2030.0,20.0
954,86.0,5.0,2100.0,19.0
955,86.0,5.0,2130.0,19.0
956,86.0,5.0,2200.0,20.0
957,86.0,5.0,2230.0,21.0
958,86.0,5.0,2300.0,23.0
959,86.0,5.0,2330.0,24.0
960,86.0,6.0,0.0,17.0
961,86.0,6.0,30.0,22.0
962,86.0,6.0,100.0,22.0
963,86.0,6.0,130.0,22.0
964,86.0,6.0,200.0,23.0
965,86.0,6.0,230.0,22.0
966,86.0,6.0,300.0,23.0
967,86.0,6.0,330.0,23.0
968,86.0,6.0,400.0,22.0
969,86.0,6.0,430.0,23.0
970,86.0,6.0,500.0,23.0
971,86.0,6.0,530.0,23.0
972,86.0,6.0,600.0,25.0
973,86.0,6.0,630.0,22.0
974,86.0,6.0,700.0,26.0
975,86.0,6.0,730.0,23.0
976,86.0,6.0,800.0,24.0
977,86.0,6.0,830.0,24.0
978,86.0,6.0,900.0,24.0
979,86.0,6.0,930.0,22.0
980,86.0,6.0,1000.0,22.0
981,86.0,6.0,1030.0,23.0
982,86.0,6.0,1100.0,22.0
983,86.0,6.0,1130.0,19.0
984,86.0,6.0,1200.0,20.0
985,86.0,6.0,1230.0,17.0
986,86.0,6.0,1300.0,16.0
987,86.0,6.0,1330.0,16.0
988,86.0,6.0,1400.0,15.0
989,86.0,6.0,1430.0,15.0
990,86.0,6.0,1500.0,14.0
991,86.0,6.0,1530.0,14.0
992,86.0,6.0,1600.0,11.0
993,86.0,6.0,1630.0,10.0
994,86.0,6.0,1700.0,9.0
995,86.0,6.0,1730.0,9.0
996,86.0,6.0,1800.0,8.0
997,86.0,6.0,1830.0,10.0
998,86.0,6.0,1900.0,10.0
999,86.0,6.0,1930.0,11.0
1000,86.0,6.0,2000.0,9.0
1001,86.0,6.0,2030.0,7.0
1002,86.0,6.0,2100.0,8.0
1003,86.0,6.0,2130.0,6.0
1004,86.0,6.0,2200.0,4.0
1005,86.0,6.0,2230.0,5.0
1006,86.0,6.0,2300.0,6.0
1007,86.0,6.0,2330.0,6.0
1008,17.0,0.0,0.0,8.0
1009,17.0,0.0,30.0,12.0
1010,17.0,0.0,100.0,12.0
1011,17.0,0.0,130.0,12.0
1012,17.0,0.0,200.0,12.0
1013,17.0,0.0,230.0,12.0
1014,17.0,0.0,300.0,11.0
1015,17.0,0.0,330.0,12.0
1016,17.0,0.0,400.0,12.0
1017,17.0,0.0,430.0,12.0
1018,17.0,0.0,500.0,11.0
1019,17.0,0.0,530.0,10.0
1020,17.0,0.0,600.0,10.0
1021,17.0,0.0,630.0,10.0
1022,17.0,0.0,700.0,9.0
1023,17.0,0.0,730.0,10.0
1024,17.0,0.0,800.0,10.0
1025,17.0,0.0,830.0,8.0
1026,17.0,0.0,900.0,5.0
1027,17.0,0.0,930.0,3.0
1028,17.0,0.0,1000.0,3.0
1029,17.0,0.0,1030.0,3.0
1030,17.0,0.0,1100.0,2.0
1031,17.0,0.0,1130.0,2.0
1032,17.0,0.0,1200.0,2.0
1033,17.0,0.0,1230.0,2.0
1034,17.0,0.0,1300.0,3.0
1035,17.0,0.0,1330.0,2.0
1036,17.0,0.0,1400.0,3.0
1037,17.0,0.0,1430.0,4.0
1038,17.0,0.0,1500.0,4.0
1039,17.0,0.0,1530.0,4.0
1040,17.0,0.0,1600.0,3.0
1041,17.0,0.0,1630.0,2.0
1042,17.0,0.0,1700.0,2.0
1043,17.0,0.0,1730.0,2.0
1044,17.0,0.0,1800.0,2.0
1045,17.0,0.0,1830.0,3.0
1046,17.0,0.0,1900.0,3.0
1047,17.0,0.0,1930.0,3.0
1048,17.0,0.0,2000.0,3.0
1049,17.0,0.0,2030.0,2.0
1050,17.0,0.0,2100.0,2.0
1051,17.0,0.0,2130.0,2.0
1052,17.0,0.0,2200.0,2.0
1053,17.0,0.0,2230.0,3.0
1054,17.0,0.0,2300.0,3.0
1055,17.0,0.0,2330.0,3.0
1056,17.0,1.0,0.0,3.0
1057,17.0,1.0,30.0,5.0
1058,17.0,1.0,100.0,5.0
1059,17.0,1.0,130.0,5.0
1060,17.0,1.0,200.0,5.0
1061,17.0,1.0,230.0,5.0
1062,17.0,1.0,300.0,5.0
1063,17.0,1.0,330.0,5.0
1064,17.0,1.0,400.0,5.0
1065,17.0,1.0,430.0,5.0
1066,17.0,1.0,500.0,4.0
1067,17.0,1.0,530.0,5.0
1068,17.0,1.0,600.0,5.0
1069,17.0,1.0,630.0,6.0
1070,17.0,1.0,700.0,7.0
1071,17.0,1.0,730.0,4.0
1072,17.0,1.0,800.0,3.0
1073,17.0,1.0,830.0,2.0
1074,17.0,1.0,900.0,2.0
1075,17.0,1.0,930.0,2.0
1076,17.0,1.0,1000.0,2.0
1077,17.0,1.0,1030.0,3.0
1078,17.0,1.0,1100.0,3.0
1079,17.0,1.0,1130.0,4.0
1080,17.0,1.0,1200.0,3.0
1081,17.0,1.0,1230.0,5.0
1082,17.0,1.0,1300.0,5.0
1083,17.0,1.0,1330.0,4.0
1084,17.0,1.0,1400.0,5.0
1085,17.0,1.0,1430.0,4.0
1086,17.0,1.0,1500.0,5.0
1087,17.0,1.0,1530.0,2.0
1088,17.0,1.0,1600.0,3.0
1089,17.0,1.0,1630.0,2.0
1090,17.0,1.0,1700.0,1.0
1091,17.0,1.0,1730.0,1.0
1092,17.0,1.0,1800.0,1.0
1093,17.0,1.0,1830.0,1.0
1094,17.0,1.0,1900.0,2.0
1095,17.0,1.0,1930.0,2.0
1096,17.0,1.0,2000.0,2.0
1097,17.0,1.0,2030.0,1.0
1098,17.0,1.0,2100.0,1.0
1099,17.0,1.0,2130.0,2.0
1100,17.0,1.0,2200.0,1.0
1101,17.0,1.0,2230.0,1.0
1102,17.0,1.0,2300.0,1.0
1103,17.0,1.0,2330.0,0.0
1104,17.0,2.0,0.0,1.0
1105,17.0,2.0,30.0,0.0
1106,17.0,2.0,100.0,0.0
1107,17.0,2.0,130.0,1.0
1108,17.0,2.0,200.0,0.0
1109,17.0,2.0,230.0,0.0
1110,17.0,2.0,300.0,0.0
1111,17.0,2.0,330.0,0.0
1112,17.0,2.0,400.0,0.0
1113,17.0,2.0,430.0,0.0
1114,17.0,2.0,500.0,1.0
1115,17.0,2.0,530.0,1.0
1116,17.0,2.0,600.0,1.0
1117,17.0,2.0,630.0,1.0
1118,17.0,2.0,700.0,2.0
1119,17.0,2.0,730.0,3.0
1120,17.0,2.0,800.0,1.0
1121,17.0,2.0,830.0,1.0
1122,17.0,2.0,900.0,1.0
1123,17.0,2.0,930.0,2.0
1124,17.0,2.0,1000.0,2.0
1125,17.0,2.0,1030.0,3.0
1126,17.0,2.0,1100.0,3.0
1127,17.0,2.0,1130.0,3.0
1128,17.0,2.0,1200.0,4.0
1129,17.0,2.0,1230.0,4.0
1130,17.0,2.0,1300.0,4.0
1131,17.0,2.0,1330.0,3.0
1132,17.0,2.0,1400.0,4.0
1133,17.0,2.0,1430.0,5.0
1134,17.0,2.0,1500.0,4.0
1135,17.0,2.0,1530.0,4.0
1136,17.0,2.0,1600.0,4.0
1137,17.0,2.0,1630.0,2.0
1138,17.0,2.0,1700.0,1.0
1139,17.0,2.0,1730.0,0.0
1140,17.0,2.0,1800.0,1.0
1141,17.0,2.0,1830.0,2.0
1142,17.0,2.0,1900.0,2.0
1143,17.0,2.0,1930.0,1.0
1144,17.0,2.0,2000.0,1.0
1145,17.0,2.0,2030.0,2.0
1146,17.0,2.0,2100.0,1.0
1147,17.0,2.0,2130.0,0.0
1148,17.0,2.0,2200.0,1.0
1149,17.0,2.0,2230.0,1.0
1150,17.0,2.0,2300.0,1.0
1151,17.0,2.0,2330.0,1.0
1152,17.0,3.0,0.0,1.0
1153,17.0,3.0,30.0,1.0
1154,17.0,3.0,100.0,1.0
1155,17.0,3.0,130.0,1.0
1156,17.0,3.0,200.0,0.0
1157,17.0,3.0,230.0,1.0
1158,17.0,3.0,300.0,1.0
1159,17.0,3.0,330.0,1.0
1160,17.0,3.0,400.0,1.0
1161,17.0,3.0,430.0,1.0
1162,17.0,3.0,500.0,1.0
1163,17.0,3.0,530.0,1.0
1164,17.0,3.0,600.0,1.0
1165,17.0,3.0,630.0,2.0
1166,17.0,3.0,700.0,2.0
1167,17.0,3.0,730.0,1.0
1168,17.0,3.0,800.0,1.0
1169,17.0,3.0,830.0,2.0
1170,17.0,3.0,900.0,2.0
1171,17.0,3.0,930.0,1.0
1172,17.0,3.0,1000.0,2.0
1173,17.0,3.0,1030.0,2.0
1174,17.0,3.0,1100.0,3.0
1175,17.0,3.0,1130.0,3.0
1176,17.0,3.0,1200.0,2.0
1177,17.0,3.0,1230.0,1.0
1178,17.0,3.0,1300.0,2.0
1179,17.0,3.0,1330.0,2.0
1180,17.0,3.0,1400.0,3.0
1181,17.0,3.0,1430.0,2.0
1182,17.0,3.0,1500.0,2.0
1183,17.0,3.0,1530.0,2.0
1184,17.0,3.0,1600.0,2.0
1185,17.0,3.0,1630.0,2.0
1186,17.0,3.0,1700.0,2.0
1187,17.0,3.0,1730.0,3.0
1188,17.0,3.0,1800.0,5.0
1189,17.0,3.0,1830.0,6.0
1190,17.0,3.0,1900.0,5.0
1191,17.0,3.0,1930.0,5.0
1192,17.0,3.0,2000.0,4.0
1193,17.0,3.0,2030.0,4.0
1194,17.0,3.0,2100.0,4.0
1195,17.0,3.0,2130.0,3.0
1196,17.0,3.0,2200.0,2.0
1197,17.0,3.0,2230.0,2.0
1198,17.0,3.0,2300.0,2.0
1199,17.0,3.0,2330.0,1.0
1200,17.0,4.0,0.0,2.0
1201,17.0,4.0,30.0,1.0
1202,17.0,4.0,100.0,1.0
1203,17.0,4.0,130.0,1.0
1204,17.0,4.0,200.0,1.0
1205,17.0,4.0,230.0,1.0
1206,17.0,4.0,300.0,1.0
1207,17.0,4.0,330.0,1.0
1208,17.0,4.0,400.0,1.0
1209,17.0,4.0,430.0,1.0
1210,17.0,4.0,500.0,1.0
1211,17.0,4.0,530.0,0.0
1212,17.0,4.0,600.0,0.0
1213,17.0,4.0,630.0,1.0
1214,17.0,4.0,700.0,1.0
1215,17.0,4.0,730.0,1.0
1216,17.0,4.0,800.0,1.0
1217,17.0,4.0,830.0,1.0
1218,17.0,4.0,900.0,2.0
1219,17.0,4.0,930.0,2.0
1220,17.0,4.0,1000.0,3.0
1221,17.0,4.0,1030.0,5.0
1222,17.0,4.0,1100.0,6.0
1223,17.0,4.0,1130.0,6.0
1224,17.0,4.0,1200.0,4.0
1225,17.0,4.0,1230.0,3.0
1226,17.0,4.0,1300.0,3.0
1227,17.0,4.0,1330.0,3.0
1228,17.0,4.0,1400.0,3.0
1229,17.0,4.0,1430.0,2.0
1230,17.0,4.0,1500.0,2.0
1231,17.0,4.0,1530.0,1.0
1232,17.0,4.0,1600.0,1.0
1233,17.0,4.0,1630.0,1.0
1234,17.0,4.0,1700.0,2.0
1235,17.0,4.0,1730.0,2.0
1236,17.0,4.0,1800.0,5.0
1237,17.0,4.0,1830.0,4.0
1238,17.0,4.0,1900.0,3.0
1239,17.0,4.0,1930.0,4.0
1240,17.0,4.0,2000.0,3.0
1241,17.0,4.0,2030.0,2.0
1242,17.0,4.0,2100.0,2.0
1243,17.0,4.0,2130.0,2.0
1244,17.0,4.0,2200.0,3.0
1245,17.0,4.0,2230.0,3.0
1246,17.0,4.0,2300.0,3.0
1247,17.0,4.0,2330.0,3.0
1248,17.0,5.0,0.0,8.0
1249,17.0,5.0,30.0,3.0
1250,17.0,5.0,100.0,3.0
1251,17.0,5.0,130.0,3.0
1252,17.0,5.0,200.0,3.0
1253,17.0,5.0,230.0,3.0
1254,17.0,5.0,300.0,3.0
1255,17.0,5.0,330.0,3.0
1256,17.0,5.0,400.0,3.0
1257,17.0,5.0,430.0,3.0
1258,17.0,5.0,500.0,3.0
1259,17.0,5.0,530.0,3.0
1260,17.0,5.0,600.0,3.0
1261,17.0,5.0,630.0,2.0
1262,17.0,5.0,700.0,2.0
1263,17.0,5.0,730.0,2.0
1264,17.0,5.0,800.0,2.0
1265,17.0,5.0,830.0,2.0
1266,17.0,5.0,900.0,3.0
1267,17.0,5.0,930.0,5.0
1268,17.0,5.0,1000.0,7.0
1269,17.0,5.0,1030.0,8.0
1270,17.0,5.0,1100.0,11.0
1271,17.0,5.0,1130.0,11.0
1272,17.0,5.0,1200.0,13.0
1273,17.0,5.0,1230.0,13.0
1274,17.0,5.0,1300.0,12.0
1275,17.0,5.0,1330.0,12.0
1276,17.0,5.0,1400.0,13.0
1277,17.0,5.0,1430.0,13.0
1278,17.0,5.0,1500.0,13.0
1279,17.0,5.0,1530.0,14.0
1280,17.0,5.0,1600.0,13.0
1281,17.0,5.0,1630.0,13.0
1282,17.0,5.0,1700.0,11.0
1283,17.0,5.0,1730.0,12.0
1284,17.0,5.0,1800.0,12.0
1285,17.0,5.0,1830.0,10.0
1286,17.0,5.0,1900.0,9.0
1287,17.0,5.0,1930.0,10.0
1288,17.0,5.0,2000.0,12.0
1289,17.0,5.0,2030.0,12.0
1290,17.0,5.0,2100.0,13.0
1291,17.0,5.0,2130.0,13.0
1292,17.0,5.0,2200.0,13.0
1293,17.0,5.0,2230.0,14.0
1294,17.0,5.0,2300.0,15.0
1295,17.0,5.0,2330.0,15.0
1296,17.0,6.0,0.0,15.0
1297,17.0,6.0,30.0,14.0
1298,17.0,6.0,100.0,15.0
1299,17.0,6.0,130.0,15.0
1300,17.0,6.0,200.0,15.0
1301,17.0,6.0,230.0,15.0
1302,17.0,6.0,300.0,15.0
1303,17.0,6.0,330.0,15.0
1304,17.0,6.0,400.0,15.0
1305,17.0,6.0,430.0,15.0
1306,17.0,6.0,500.0,15.0
1307,17.0,6.0,530.0,15.0
1308,17.0,6.0,600.0,15.0
1309,17.0,6.0,630.0,15.0
1310,17.0,6.0,700.0,16.0
1311,17.0,6.0,730.0,15.0
1312,17.0,6.0,800.0,15.0
1313,17.0,6.0,830.0,14.0
1314,17.0,6.0,900.0,16.0
1315,17.0,6.0,930.0,15.0
1316,17.0,6.0,1000.0,14.0
1317,17.0,6.0,1030.0,16.0
1318,17.0,6.0,1100.0,16.0
1319,17.0,6.0,1130.0,16.0
1320,17.0,6.0,1200.0,16.0
1321,17.0,6.0,1230.0,16.0
1322,17.0,6.0,1300.0,16.0
1323,17.0,6.0,1330.0,15.0
1324,17.0,6.0,1400.0,15.0
1325,17.0,6.0,1430.0,15.0
1326,17.0,6.0,1500.0,16.0
1327,17.0,6.0,1530.0,17.0
1328,17.0,6.0,1600.0,16.0
1329,17.0,6.0,1630.0,17.0
1330,17.0,6.0,1700.0,16.0
1331,17.0,6.0,1730.0,16.0
1332,17.0,6.0,1800.0,15.0
1333,17.0,6.0,1830.0,15.0
1334,17.0,6.0,1900.0,15.0
1335,17.0,6.0,1930.0,15.0
1336,17.0,6.0,2000.0,15.0
1337,17.0,6.0,2030.0,15.0
1338,17.0,6.0,2100.0,15.0
1339,17.0,6.0,2130.0,15.0
1340,17.0,6.0,2200.0,16.0
1341,17.0,6.0,2230.0,15.0
1342,17.0,6.0,2300.0,14.0
1343,17.0,6.0,2330.0,13.0
1344,51.0,0.0,0.0,11.0
1345,51.0,0.0,30.0,21.0
1346,51.0,0.0,100.0,21.0
1347,51.0,0.0,130.0,21.0
1348,51.0,0.0,200.0,21.0
1349,51.0,0.0,230.0,21.0
1350,51.0,0.0,300.0,21.0
1351,51.0,0.0,330.0,22.0
1352,51.0,0.0,400.0,20.0
1353,51.0,0.0,430.0,21.0
1354,51.0,0.0,500.0,21.0
1355,51.0,0.0,530.0,20.0
1356,51.0,0.0,600.0,19.0
1357,51.0,0.0,630.0,19.0
1358,51.0,0.0,700.0,16.0
1359,51.0,0.0,730.0,15.0
1360,51.0,0.0,800.0,18.0
1361,51.0,0.0,830.0,19.0
1362,51.0,0.0,900.0,19.0
1363,51.0,0.0,930.0,14.0
1364,51.0,0.0,1000.0,14.0
1365,51.0,0.0,1030.0,15.0
1366,51.0,0.0,1100.0,14.0
1367,51.0,0.0,1130.0,16.0
1368,51.0,0.0,1200.0,14.0
1369,51.0,0.0,1230.0,15.0
1370,51.0,0.0,1300.0,16.0
1371,51.0,0.0,1330.0,15.0
1372,51.0,0.0,1400.0,15.0
1373,51.0,0.0,1430.0,14.0
1374,51.0,0.0,1500.0,13.0
1375,51.0,0.0,1530.0,13.0
1376,51.0,0.0,1600.0,11.0
1377,51.0,0.0,1630.0,8.0
1378,51.0,0.0,1700.0,7.0
1379,51.0,0.0,1730.0,4.0
1380,51.0,0.0,1800.0,4.0
1381,51.0,0.0,1830.0,2.0
1382,51.0,0.0,1900.0,2.0
1383,51.0,0.0,1930.0,1.0
1384,51.0,0.0,2000.0,1.0
1385,51.0,0.0,2030.0,1.0
1386,51.0,0.0,2100.0,0.0
1387,51.0,0.0,2130.0,0.0
1388,51.0,0.0,2200.0,0.0
1389,51.0,0.0,2230.0,1.0
1390,51.0,0.0,2300.0,1.0
1391,51.0,0.0,2330.0,1.0
1392,51.0,1.0,0.0,4.0
1393,51.0,1.0,30.0,5.0
1394,51.0,1.0,100.0,5.0
1395,51.0,1.0,130.0,5.0
1396,51.0,1.0,200.0,5.0
1397,51.0,1.0,230.0,4.0
1398,51.0,1.0,300.0,4.0
1399,51.0,1.0,330.0,7.0
1400,51.0,1.0,400.0,3.0
1401,51.0,1.0,430.0,5.0
1402,51.0,1.0,500.0,5.0
1403,51.0,1.0,530.0,5.0
1404,51.0,1.0,600.0,7.0
1405,51.0,1.0,630.0,7.0
1406,51.0,1.0,700.0,11.0
1407,51.0,1.0,730.0,14.0
1408,51.0,1.0,800.0,15.0
1409,51.0,1.0,830.0,15.0
1410,51.0,1.0,900.0,15.0
1411,51.0,1.0,930.0,17.0
1412,51.0,1.0,1000.0,19.0
1413,51.0,1.0,1030.0,18.0
1414,51.0,1.0,1100.0,18.0
1415,51.0,1.0,1130.0,17.0
1416,51.0,1.0,1200.0,18.0
1417,51.0,1.0,1230.0,18.0
1418,51.0,1.0,1300.0,18.0
1419,51.0,1.0,1330.0,18.0
1420,51.0,1.0,1400.0,18.0
1421,51.0,1.0,1430.0,18.0
1422,51.0,1.0,1500.0,17.0
1423,51.0,1.0,1530.0,15.0
1424,51.0,1.0,1600.0,13.0
1425,51.0,1.0,1630.0,11.0
1426,51.0,1.0,1700.0,7.0
1427,51.0,1.0,1730.0,4.0
1428,51.0,1.0,1800.0,2.0
1429,51.0,1.0,1830.0,2.0
1430,51.0,1.0,1900.0,13.0
1431,51.0,1.0,1930.0,8.0
1432,51.0,1.0,2000.0,6.0
1433,51.0,1.0,2030.0,3.0
1434,51.0,1.0,2100.0,2.0
1435,51.0,1.0,2130.0,1.0
1436,51.0,1.0,2200.0,2.0
1437,51.0,1.0,2230.0,5.0
1438,51.0,1.0,2300.0,7.0
1439,51.0,1.0,2330.0,6.0
1440,51.0,2.0,0.0,3.0
1441,51.0,2.0,30.0,6.0
1442,51.0,2.0,100.0,6.0
1443,51.0,2.0,130.0,6.0
1444,51.0,2.0,200.0,6.0
1445,51.0,2.0,230.0,7.0
1446,51.0,2.0,300.0,5.0
1447,51.0,2.0,330.0,5.0
1448,51.0,2.0,400.0,7.0
1449,51.0,2.0,430.0,7.0
1450,51.0,2.0,500.0,5.0
1451,51.0,2.0,530.0,8.0
1452,51.0,2.0,600.0,5.0
1453,51.0,2.0,630.0,7.0
1454,51.0,2.0,700.0,8.0
1455,51.0,2.0,730.0,10.0
1456,51.0,2.0,800.0,10.0
1457,51.0,2.0,830.0,7.0
1458,51.0,2.0,900.0,5.0
1459,51.0,2.0,930.0,6.0
1460,51.0,2.0,1000.0,9.0
1461,51.0,2.0,1030.0,11.0
1462,51.0,2.0,1100.0,10.0
1463,51.0,2.0,1130.0,10.0
1464,51.0,2.0,1200.0,11.0
1465,51.0,2.0,1230.0,11.0
1466,51.0,2.0,1300.0,13.0
1467,51.0,2.0,1330.0,13.0
1468,51.0,2.0,1400.0,15.0
1469,51.0,2.0,1430.0,13.0
1470,51.0,2.0,1500.0,11.0
1471,51.0,2.0,1530.0,8.0
1472,51.0,2.0,1600.0,7.0
1473,51.0,2.0,1630.0,5.0
1474,51.0,2.0,1700.0,5.0
1475,51.0,2.0,1730.0,4.0
1476,51.0,2.0,1800.0,4.0
1477,51.0,2.0,1830.0,2.0
1478,51.0,2.0,1900.0,2.0
